ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.6358842,-1.0497491,0.18045273,1.6853878,2.02412,-0.26489663,-0.75847423,-0.2546468,-0.27223068,-0.8171891,-0.50711584,-0.35176703,4
-0.64092606,-1.0543493,0.17890577,1.6868342,2.0241199,-0.2642101,-0.75758624,-0.25420564,-0.26937214,-0.81696194,-0.506222,-0.35141617,4
-0.66783947,-1.0584718,0.17875397,1.6865549,2.0241168,-0.26303914,-0.757718,-0.25417024,-0.27275535,-0.81759584,-0.5056268,-0.35223445,4
-0.6960095,-1.0622885,0.17900832,1.6838447,2.0241163,-0.26323393,-0.7583682,-0.25457054,-0.27060908,-0.81735307,-0.5061941,-0.35328537,4
-0.72615904,-1.065263,0.17864141,1.685981,2.0241165,-0.26365072,-0.7576249,-0.25439832,-0.26751825,-0.8174777,-0.50632954,-0.3552359,4
-0.7459388,-1.0673074,0.18000153,1.6847246,2.024118,-0.26384243,-0.7584058,-0.25451815,-0.26986533,-0.81756705,-0.50705886,-0.35476583,4
-0.75600433,-1.068914,0.18061292,1.6846563,2.024121,-0.26229757,-0.75861883,-0.25456372,-0.26780772,-0.817233,-0.50758153,-0.35374513,4
-0.76518255,-1.0696468,0.18017182,1.6851804,2.024118,-0.26282683,-0.7583968,-0.25453535,-0.26304197,-0.8169934,-0.5079109,-0.3536814,4
-0.7833604,-1.0697473,0.17942744,1.6844076,2.0241191,-0.26314816,-0.75811523,-0.25452414,-0.26496986,-0.81682193,-0.5031329,-0.35337454,4
-0.7930435,-1.0693899,0.1781019,1.6874305,2.0241187,-0.26345232,-0.75657177,-0.25387424,-0.26693064,-0.8165495,-0.504362,-0.35109556,4
-0.8094176,-1.0684193,0.1778826,1.6890931,2.0241191,-0.2624918,-0.75611174,-0.25398678,-0.2619991,-0.8164042,-0.5032098,-0.3496649,4
-0.82435733,-1.0674639,0.17817141,1.6881217,2.0241213,-0.26176858,-0.7566609,-0.2540632,-0.26224655,-0.81620044,-0.50486875,-0.34936866,4
-0.8366311,-1.0648514,0.17906915,1.6872241,2.0241187,-0.26287872,-0.7572342,-0.25416717,-0.2658325,-0.81714976,-0.50781906,-0.34907198,4
-0.8464648,-1.0607682,0.17978694,1.6859599,2.0241203,-0.2629133,-0.757814,-0.25448436,-0.2636303,-0.816934,-0.5088942,-0.34991336,4
-0.8578493,-1.0572212,0.1803568,1.6852044,2.0241191,-0.2621834,-0.7577718,-0.2547352,-0.2616849,-0.81677926,-0.50632185,-0.349793,4
-0.8659796,-1.053923,0.17963175,1.6844083,2.024119,-0.26231912,-0.7583258,-0.2546269,-0.26650494,-0.8165688,-0.5031236,-0.3518193,4
-0.86250865,-1.049949,0.18078744,1.6840413,2.0241191,-0.2622975,-0.75877285,-0.25493148,-0.26742598,-0.8174635,-0.5016449,-0.35262755,4
-0.8618,-1.0476058,0.18121724,1.6840676,2.0241184,-0.26249796,-0.7588899,-0.25483236,-0.26218793,-0.8181045,-0.50171477,-0.35074922,4
-0.86368805,-1.0470325,0.1807699,1.6848356,2.0241208,-0.26304722,-0.7586374,-0.2546411,-0.2623991,-0.81695837,-0.50555915,-0.35039648,4
-0.8599692,-1.0480685,0.17921427,1.6850437,2.0241196,-0.26191244,-0.75766236,-0.2545378,-0.26524034,-0.8178053,-0.50411296,-0.35104138,4
-0.8646386,-1.0509322,0.17978786,1.6849444,2.0241177,-0.2636643,-0.7580401,-0.25466314,-0.26275632,-0.81735367,-0.50501895,-0.35120982,4
-0.86242634,-1.0544195,0.17985013,1.6869627,2.0241199,-0.26323253,-0.7571648,-0.25433442,-0.25885588,-0.8174783,-0.50336456,-0.35066062,4
-0.86258894,-1.0575767,0.18017441,1.6870712,2.0241158,-0.26320413,-0.75721496,-0.254536,-0.25946417,-0.81697017,-0.5047989,-0.34913966,4
-0.84821534,-1.0607324,0.18076587,1.6842998,2.0241199,-0.2642323,-0.7589196,-0.25479203,-0.2629233,-0.81680524,-0.5029808,-0.34966898,4
-0.8246715,-1.0638701,0.18064108,1.684675,2.024119,-0.26441157,-0.75852907,-0.25477743,-0.2615446,-0.8166869,-0.5019493,-0.35100234,4
-0.79508615,-1.0663582,0.18065321,1.6831504,2.0241196,-0.26434052,-0.7588168,-0.25496405,-0.25796342,-0.8170005,-0.50121015,-0.35163283,4
-0.7578733,-1.0681283,0.1808078,1.6848031,2.024119,-0.26336187,-0.7582038,-0.25493035,-0.2594781,-0.81667763,-0.49878335,-0.35285497,4
-0.719444,-1.0683844,0.17989172,1.6859934,2.0241168,-0.26369542,-0.75752753,-0.25450766,-0.26340976,-0.81669515,-0.49596035,-0.35159755,4
-0.69850785,-1.0679294,0.18027964,1.6859736,2.0241199,-0.26452008,-0.7579415,-0.2547457,-0.2622528,-0.816857,-0.4957896,-0.34961873,4
-0.68198323,-1.0676035,0.18023138,1.6863319,2.0241168,-0.2652374,-0.75773007,-0.25433692,-0.2593628,-0.8166245,-0.49462834,-0.34684193,4
-0.66252863,-1.0665971,0.17996366,1.6842741,2.0241177,-0.26473,-0.7581094,-0.25449932,-0.2580163,-0.81640816,-0.49099565,-0.3443383,4
-0.64808077,-1.0647335,0.18145633,1.6841755,2.0241165,-0.26507425,-0.75838923,-0.25471872,-0.25992182,-0.81625324,-0.48916063,-0.34324208,4
-0.6499126,-1.0630285,0.1802506,1.6842945,2.0241182,-0.2640702,-0.7584774,-0.2544885,-0.2633497,-0.81614196,-0.4904205,-0.3450272,4
-0.64716333,-1.0599251,0.18079431,1.6847891,2.0241196,-0.26419094,-0.7585149,-0.25460446,-0.2620457,-0.8161123,-0.49154904,-0.34880334,4
-0.6385943,-1.0549461,0.18083796,1.6832825,2.0241196,-0.26423928,-0.75920177,-0.25472003,-0.25461674,-0.8166883,-0.48716307,-0.35103166,4
-0.62027,-1.0511097,0.18109936,1.68223,2.0241191,-0.26301652,-0.75897324,-0.25518513,-0.25248274,-0.81660324,-0.4937772,-0.3524446,4
-0.6010493,-1.0474871,0.18083628,1.6820289,2.0241191,-0.26306078,-0.75962734,-0.2549733,-0.25887078,-0.8170401,-0.4955804,-0.35213515,4
-0.57661515,-1.045261,0.18164626,1.6828644,2.024115,-0.2631768,-0.75969505,-0.2551898,-0.26427534,-0.81695485,-0.4968726,-0.35073832,4
-0.5276334,-1.0445061,0.18224159,1.6820226,2.0241184,-0.26356238,-0.76017743,-0.25533235,-0.26339585,-0.81659496,-0.50177336,-0.35146338,4
-0.47933725,-1.0454435,0.18297848,1.6803437,2.024121,-0.26471415,-0.76097447,-0.25562993,-0.25822768,-0.8165363,-0.5052849,-0.34926543,4
-0.4432085,-1.0486355,0.18203565,1.6819412,2.024119,-0.26447546,-0.76004577,-0.25512868,-0.2556584,-0.81639475,-0.5037357,-0.3482781,4
-0.4421967,-1.0526699,0.18174773,1.6810197,2.0241168,-0.26391307,-0.75985354,-0.2552335,-0.25971353,-0.8162436,-0.4969342,-0.34900287,4
-0.47446808,-1.0565686,0.18105508,1.6813377,2.024118,-0.2633237,-0.75981903,-0.2550535,-0.26156813,-0.8162347,-0.50028163,-0.35018316,4
-0.49759236,-1.0603031,0.18071572,1.6815526,2.0241187,-0.26459587,-0.7598261,-0.25489473,-0.25558752,-0.8161288,-0.49924722,-0.34882542,4
-0.48268676,-1.0627102,0.18069692,1.6833047,2.0241196,-0.26478678,-0.75893664,-0.25472385,-0.24981974,-0.8157046,-0.4995902,-0.34653074,4
-0.4481469,-1.0655438,0.1812788,1.6836654,2.024122,-0.26470733,-0.7589255,-0.25478968,-0.24988219,-0.81584847,-0.50096524,-0.34650227,4
-0.44218165,-1.0669022,0.18115206,1.6834928,2.0241177,-0.2641278,-0.758309,-0.2548888,-0.2545963,-0.8160014,-0.50429946,-0.34622478,4
-0.43130708,-1.0675393,0.17975324,1.6846408,2.0241199,-0.26483276,-0.75815064,-0.25459892,-0.25857577,-0.81581247,-0.498106,-0.3467236,4
-0.4164085,-1.068164,0.18107575,1.683927,2.0241196,-0.26427433,-0.7588058,-0.25469106,-0.25781423,-0.8157764,-0.4947071,-0.34726465,4
-0.4047179,-1.0677043,0.1804407,1.6841226,2.02412,-0.26376542,-0.75886065,-0.25474143,-0.25529492,-0.8156014,-0.49132308,-0.34846035,4
-0.4064935,-1.0668037,0.17937393,1.68595,2.024118,-0.26289397,-0.75791913,-0.25445363,-0.25162485,-0.8157746,-0.49020827,-0.34883964,4
-0.3889832,-1.0644447,0.17983021,1.6846678,2.0241232,-0.26214647,-0.7578415,-0.2547812,-0.25178102,-0.8159485,-0.4950558,-0.34955207,4
-0.39674315,-1.0620487,0.17985627,1.6842287,2.0241191,-0.26225498,-0.7576117,-0.25461143,-0.2546309,-0.8159737,-0.49080506,-0.34976873,4
-0.39722595,-1.05966,0.17962696,1.6850842,2.0241199,-0.2624067,-0.7573778,-0.25437775,-0.2596028,-0.81663865,-0.4966127,-0.3487489,4
-0.3838661,-1.0543529,0.17937942,1.6870121,2.024119,-0.26292968,-0.75678116,-0.25427565,-0.25902742,-0.8165676,-0.4950374,-0.34779787,4
-0.38393837,-1.0511551,0.18059632,1.6860145,2.024118,-0.26393253,-0.7575203,-0.25463778,-0.25420928,-0.8165168,-0.49386346,-0.34917277,4
-0.3982046,-1.0476204,0.18254478,1.6839416,2.0241168,-0.26373634,-0.7587402,-0.25502157,-0.24999943,-0.8164804,-0.4951453,-0.34964386,4
-0.40639514,-1.0450206,0.18267837,1.6801598,2.0241191,-0.26417843,-0.75970334,-0.2553899,-0.24625514,-0.8164044,-0.49769,-0.3516706,4
-0.44272467,-1.0444009,0.18226221,1.6807202,2.0241184,-0.2648371,-0.7596615,-0.25519282,-0.24738857,-0.8163999,-0.50001013,-0.35213137,4
-0.4738317,-1.0442929,0.18154387,1.6819507,2.024119,-0.2651155,-0.75901955,-0.25494006,-0.25280127,-0.81619734,-0.50022715,-0.35271862,4
-0.5011978,-1.0466014,0.18101175,1.6842782,2.024118,-0.26438522,-0.7577997,-0.25450838,-0.25430083,-0.81684875,-0.499931,-0.35137668,4
-0.4944085,-1.0512459,0.18011424,1.6867472,2.0241175,-0.26332575,-0.7568407,-0.25434688,-0.2552716,-0.8165688,-0.4963762,-0.35114956,4
-0.4920818,-1.0545404,0.17999358,1.6854798,2.0241182,-0.26348957,-0.75688016,-0.2544293,-0.25469887,-0.81681645,-0.49730718,-0.3516112,4
-0.52798074,-1.058245,0.17899984,1.6858419,2.0241175,-0.26321,-0.75693196,-0.25424257,-0.25158498,-0.816695,-0.49661914,-0.35271308,4
-0.55370367,-1.0612354,0.1781074,1.6872692,2.0241199,-0.26293597,-0.7564537,-0.25432405,-0.24805138,-0.81660795,-0.49838465,-0.35287833,4
-0.5904106,-1.0635126,0.17745174,1.6873411,2.024116,-0.2638274,-0.7565499,-0.25404203,-0.24655303,-0.8162967,-0.501863,-0.3504996,4
-0.6014829,-1.064741,0.17789516,1.6881132,2.0241175,-0.26419544,-0.75624865,-0.25393146,-0.24700876,-0.8162231,-0.49997386,-0.34945622,4
-0.6398751,-1.0661589,0.17874873,1.6874006,2.024122,-0.26332647,-0.7566704,-0.254075,-0.2500691,-0.81711626,-0.49536785,-0.34775388,4
-0.680584,-1.065394,0.18008897,1.6848437,2.0241184,-0.26372468,-0.75747836,-0.25452217,-0.25624168,-0.8164617,-0.49206758,-0.34906778,4
-0.71533763,-1.065417,0.17948899,1.6862692,2.024118,-0.26363224,-0.7567067,-0.2543,-0.26090604,-0.81629163,-0.48970294,-0.34938508,4
-0.7448076,-1.0645263,0.17947048,1.6874968,2.0241168,-0.2630471,-0.75627375,-0.25417057,-0.26165727,-0.81616956,-0.49433237,-0.34803328,4
-0.7852153,-1.0630481,0.1790898,1.6865704,2.0241191,-0.26339963,-0.75700873,-0.2542602,-0.2610699,-0.8161818,-0.49426162,-0.34482476,4
-0.79690796,-1.0591664,0.17923708,1.687811,2.02412,-0.26226932,-0.756512,-0.2540968,-0.25790408,-0.8161904,-0.49529517,-0.34329683,4
-0.792088,-1.0556793,0.17980458,1.6858792,2.0241177,-0.26225388,-0.7566929,-0.2543885,-0.25265235,-0.81619674,-0.49824908,-0.34381786,4
-0.7992948,-1.0514671,0.18053739,1.6855644,2.0241184,-0.2636716,-0.7569985,-0.2545868,-0.24365245,-0.81625104,-0.50000423,-0.34676164,4
-0.81461096,-1.0478439,0.18161392,1.6857679,2.024116,-0.26332265,-0.7572189,-0.25455803,-0.2390246,-0.81628984,-0.50148773,-0.3452356,4
-0.8286323,-1.0454831,0.18083796,1.6849415,2.0241175,-0.2636735,-0.75773066,-0.25442213,-0.23764613,-0.81616837,-0.50246036,-0.34509677,4
-0.83969355,-1.0438251,0.18102705,1.6851166,2.0241184,-0.26459444,-0.75753164,-0.2543921,-0.23895131,-0.8161312,-0.4991372,-0.3432347,4
-0.8501586,-1.0423347,0.18098421,1.6839958,2.0241184,-0.2641535,-0.757338,-0.25454503,-0.24077685,-0.815955,-0.49756888,-0.34557277,4
-0.85968715,-1.0431149,0.18136963,1.6855052,2.024115,-0.26441133,-0.7567307,-0.25456184,-0.24317439,-0.81577915,-0.49459332,-0.34772527,4
-0.8396092,-1.043405,0.18153128,1.6854995,2.024118,-0.264601,-0.75694364,-0.2547567,-0.24539967,-0.8157028,-0.49634582,-0.34805593,4
-0.8455283,-1.0466036,0.18086368,1.6862111,2.024118,-0.2644867,-0.75679547,-0.25457168,-0.24879129,-0.8158971,-0.49814367,-0.34612617,4
-0.8507849,-1.0515835,0.18019356,1.6856732,2.024118,-0.2646946,-0.7570976,-0.25443208,-0.25353664,-0.81573766,-0.4937404,-0.3443762,4
-0.854552,-1.0552863,0.17973001,1.6875073,2.0241187,-0.26465848,-0.75615543,-0.25407258,-0.25709498,-0.81557345,-0.4954184,-0.3457296,4
-0.8562363,-1.0586115,0.18087631,1.6861385,2.0241175,-0.26309347,-0.75653195,-0.25454846,-0.26014042,-0.8156552,-0.49707264,-0.3483886,4
-0.85693485,-1.0618676,0.17979331,1.686961,2.024119,-0.264032,-0.75649387,-0.25418338,-0.26262996,-0.81571364,-0.4992065,-0.3500368,4
-0.865558,-1.063428,0.1788824,1.6878909,2.0241206,-0.2634794,-0.7557345,-0.25388727,-0.26443774,-0.81580514,-0.4977541,-0.35129115,4
-0.86462957,-1.0640085,0.17860326,1.6880354,2.0241196,-0.26389512,-0.75583345,-0.25406715,-0.26477262,-0.8159207,-0.4933258,-0.3514923,4
-0.86142564,-1.0643234,0.17869568,1.6880223,2.0241187,-0.2635745,-0.7557975,-0.25410748,-0.26588777,-0.8159536,-0.49620542,-0.3492127,4
-0.85456103,-1.0635076,0.17880554,1.6860473,2.0241158,-0.26305154,-0.7560419,-0.2543623,-0.2652192,-0.8159772,-0.49352604,-0.34967247,4
-0.84202826,-1.0613437,0.17959051,1.6863629,2.0241187,-0.2637528,-0.7562431,-0.25433272,-0.26293266,-0.81609374,-0.4923739,-0.34981838,4
-0.8284787,-1.05939,0.18076994,1.6856552,2.02412,-0.26329935,-0.75673676,-0.25444037,-0.2602262,-0.8160776,-0.49082577,-0.34981272,4
-0.80506337,-1.0570828,0.17930882,1.6880604,2.0241184,-0.26307768,-0.75538945,-0.25395578,-0.25853854,-0.8159168,-0.49549824,-0.3491109,4
-0.7882858,-1.0554296,0.18042208,1.6887102,2.0241165,-0.26347157,-0.7553702,-0.25426048,-0.25851068,-0.8158512,-0.49193522,-0.34530312,4
-0.7620499,-1.0510193,0.18179287,1.6865866,2.0241163,-0.2638209,-0.75627667,-0.25485215,-0.25906682,-0.81585395,-0.49164066,-0.3439333,4
-0.7625417,-1.047792,0.18205886,1.6833223,2.0241196,-0.2646908,-0.7575642,-0.25486496,-0.25850058,-0.8155077,-0.4967145,-0.3449716,4
-0.76492465,-1.0452107,0.18179548,1.6849923,2.0241196,-0.2646446,-0.7570768,-0.25466248,-0.25741544,-0.8154585,-0.49831748,-0.34520146,4
-0.7676478,-1.0433611,0.18139432,1.6859567,2.0241175,-0.2654336,-0.7565879,-0.25453025,-0.25681415,-0.8157221,-0.4989693,-0.34459504,4
-0.7421848,-1.0424054,0.18075071,1.6870589,2.0241187,-0.26519018,-0.75620115,-0.25439903,-0.25779143,-0.8159109,-0.4962742,-0.34662077,4
-0.7031261,-1.0413511,0.18066311,1.6866115,2.0241175,-0.26431206,-0.7566046,-0.254474,-0.2587776,-0.8153492,-0.49533695,-0.3482193,4
-0.67513967,-1.0405957,0.18117706,1.6818541,2.0241191,-0.2638046,-0.75845945,-0.25508285,-0.2607062,-0.81489706,-0.49565902,-0.34844655,4
-0.65914804,-1.0448593,0.18092924,1.6844717,2.024116,-0.2631139,-0.75721204,-0.25469157,-0.2624642,-0.81522006,-0.49186966,-0.34864607,4
-0.6476893,-1.0479144,0.1797855,1.6843272,2.0241203,-0.26304334,-0.75765765,-0.2543939,-0.2627018,-0.8155512,-0.49439436,-0.34878913,4
-0.64760095,-1.0523548,0.18022539,1.6868335,2.024116,-0.2617701,-0.7562994,-0.25455368,-0.2619011,-0.815639,-0.49200237,-0.34786338,4
-0.64906037,-1.0553684,0.18017781,1.6863263,2.0241175,-0.26273897,-0.7565213,-0.25443688,-0.2598632,-0.8155528,-0.49028847,-0.3460617,4
-0.6343696,-1.057864,0.1811519,1.6833621,2.0241206,-0.26341859,-0.75736916,-0.2549442,-0.25605646,-0.8150925,-0.49037045,-0.34693736,4
-0.6258739,-1.0595175,0.18071571,1.6844417,2.02412,-0.26260668,-0.7573481,-0.25473854,-0.25314915,-0.81536025,-0.49029365,-0.3467936,4
-0.6197852,-1.0607023,0.18081532,1.6844984,2.0241177,-0.26294667,-0.75756,-0.25469938,-0.2515201,-0.81480527,-0.48901898,-0.3474617,4
-0.62100774,-1.0618201,0.18030074,1.6846644,2.024118,-0.26365244,-0.7575886,-0.2546592,-0.24889603,-0.8143578,-0.49108693,-0.34650823,4
-0.62848264,-1.0625204,0.18042956,1.6859293,2.0241187,-0.2633622,-0.7570175,-0.25461307,-0.24556448,-0.81478405,-0.49071664,-0.3447603,4
-0.6338396,-1.063022,0.18028112,1.6862843,2.0241184,-0.2631989,-0.7569119,-0.25465885,-0.24177599,-0.8152388,-0.49158046,-0.34637204,4
-0.6407233,-1.0594165,0.18088125,1.6840011,2.0241172,-0.26271603,-0.75735664,-0.25502673,-0.23506746,-0.8153654,-0.4926513,-0.34539706,4
-0.66900784,-1.0550185,0.18024467,1.6838721,2.0241184,-0.2632231,-0.75740933,-0.25475645,-0.23021378,-0.81535673,-0.4909342,-0.3457633,4
-0.69536614,-1.0509936,0.1802438,1.6841515,2.0241208,-0.26389375,-0.7573019,-0.25467664,-0.22676714,-0.8153504,-0.48347017,-0.34499758,4
-0.7142536,-1.0481095,0.17968985,1.685775,2.0241182,-0.2632477,-0.7565746,-0.25435066,-0.22417477,-0.8153957,-0.4844912,-0.34687257,4
-0.72778606,-1.046043,0.17964037,1.6863301,2.024118,-0.2625137,-0.75645715,-0.2544571,-0.22402583,-0.81552756,-0.4866681,-0.34744486,4
-0.7420523,-1.0442935,0.18020964,1.684632,2.0241177,-0.2632482,-0.7564952,-0.2547241,-0.22667417,-0.8155227,-0.4861049,-0.34723067,4
-0.7548119,-1.0426704,0.18053852,1.6850363,2.0241175,-0.2628767,-0.75673175,-0.25471583,-0.22971721,-0.8154195,-0.4872824,-0.34810546,4
-0.76090866,-1.0415409,0.17961186,1.685552,2.024119,-0.26295447,-0.7565268,-0.25437835,-0.23506722,-0.8154949,-0.48062772,-0.34748363,4
-0.77340025,-1.0413364,0.17980018,1.6869701,2.0241182,-0.26397842,-0.7558938,-0.25427374,-0.24052076,-0.8161463,-0.47585952,-0.34700137,4
-0.76356757,-1.0424668,0.17899461,1.6877944,2.024119,-0.26355726,-0.7556069,-0.25401074,-0.2445961,-0.81566733,-0.48242557,-0.34702316,4
-0.7605834,-1.04536,0.17918545,1.686682,2.0241222,-0.2638809,-0.7554626,-0.2543585,-0.24596927,-0.81542367,-0.4793159,-0.3490216,4
-0.75742966,-1.0502893,0.17826222,1.6872157,2.0241199,-0.2639038,-0.75522274,-0.2539891,-0.24427803,-0.8141537,-0.47973603,-0.34681812,4
-0.7302944,-1.0530485,0.17792824,1.6875242,2.024119,-0.26326448,-0.75537914,-0.25419298,-0.23953412,-0.8134493,-0.47977516,-0.34439465,4
-0.7179584,-1.0561007,0.17719905,1.6880339,2.02412,-0.26255384,-0.7553601,-0.2540241,-0.23442675,-0.8139336,-0.48142046,-0.3442005,4
-0.73399526,-1.0579181,0.17706876,1.6885676,2.0241191,-0.26238048,-0.7553436,-0.2539614,-0.23043022,-0.8143155,-0.47976962,-0.3450529,4
-0.7287326,-1.0592203,0.17847775,1.6880702,2.02412,-0.2638412,-0.7560783,-0.25423828,-0.22841802,-0.81463677,-0.47776043,-0.34419483,4
-0.7127781,-1.0606575,0.1792524,1.6839236,2.024119,-0.26342544,-0.757388,-0.25479984,-0.23143151,-0.81471986,-0.479982,-0.3452324,4
-0.7216532,-1.059671,0.17968063,1.6842614,2.02412,-0.26229292,-0.75741774,-0.2546857,-0.23760866,-0.81441593,-0.4820919,-0.34612268,4
-0.7447644,-1.059166,0.18008952,1.6842748,2.02412,-0.2621375,-0.75757986,-0.25482696,-0.24279481,-0.8143342,-0.47922194,-0.34811938,4
-0.76741594,-1.0575271,0.17970733,1.684702,2.0241196,-0.26150548,-0.75744814,-0.25467673,-0.2457276,-0.8144013,-0.47438765,-0.34885243,4
-0.7973536,-1.0546055,0.17954305,1.6867247,2.02412,-0.2619253,-0.7564116,-0.2543966,-0.2432234,-0.81463104,-0.4696721,-0.3495612,4
-0.81525135,-1.051336,0.17937534,1.6856327,2.0241184,-0.2616237,-0.7559427,-0.25428474,-0.23797716,-0.81462497,-0.46611214,-0.35006905,4
-0.8422902,-1.0477501,0.1785593,1.688166,2.0241153,-0.26241973,-0.7549813,-0.25407925,-0.23315375,-0.81486493,-0.4651654,-0.35046968,4
-0.86674047,-1.0451134,0.1796766,1.6872227,2.024119,-0.26199564,-0.7556537,-0.25431514,-0.23180701,-0.8152209,-0.47332963,-0.34877387,4
-0.87766016,-1.0429891,0.18022414,1.6870596,2.0241182,-0.26286268,-0.7559143,-0.25437567,-0.23479936,-0.8154197,-0.473477,-0.346053,4
-0.88751596,-1.0415341,0.18011647,1.6865789,2.0241177,-0.2624914,-0.7562064,-0.25423774,-0.23912717,-0.8160794,-0.47625268,-0.34480125,4
-0.900669,-1.0406594,0.17961326,1.6886415,2.024122,-0.26295877,-0.7551961,-0.25400385,-0.24090946,-0.8159658,-0.47227576,-0.34585056,4
-0.8948644,-1.0400327,0.18114822,1.6841885,2.0241182,-0.26293755,-0.75687253,-0.25489822,-0.23769657,-0.8155315,-0.47562426,-0.34623525,4
-0.8932433,-1.039651,0.18090504,1.6842216,2.0241175,-0.26400536,-0.7570787,-0.25472316,-0.23300241,-0.8150126,-0.4746763,-0.3459232,4
-0.88345176,-1.0393773,0.1814194,1.6853375,2.0241165,-0.26375455,-0.7567516,-0.25476658,-0.2325808,-0.81526357,-0.47112256,-0.34716853,4
-0.88405,-1.0417016,0.18071939,1.6855524,2.0241199,-0.2637961,-0.7566481,-0.25456405,-0.23467347,-0.81517124,-0.4690857,-0.34629825,4
-0.8865102,-1.0453494,0.17904155,1.6870607,2.0241196,-0.26361698,-0.7560147,-0.25445005,-0.23950242,-0.81477183,-0.47363386,-0.3443894,4
-0.86288905,-1.0496432,0.17937534,1.6828355,2.024118,-0.26384708,-0.7572763,-0.25484917,-0.24175413,-0.81500906,-0.476554,-0.34305838,4
-0.8525646,-1.0530223,0.17983545,1.6855808,2.0241196,-0.26393744,-0.7562414,-0.25466383,-0.24038263,-0.81480706,-0.48174736,-0.34350014,4
-0.84516597,-1.0554435,0.18051241,1.6838651,2.0241177,-0.26318634,-0.75758415,-0.25475904,-0.2335475,-0.81484604,-0.48298505,-0.34267822,4
-0.8363109,-1.0580184,0.18093428,1.6829513,2.0241175,-0.2639204,-0.7582874,-0.25487936,-0.2269586,-0.8143592,-0.48375437,-0.3420159,4
-0.850273,-1.0595948,0.1812673,1.6827538,2.0241215,-0.26542962,-0.75831914,-0.25479433,-0.22910245,-0.8138889,-0.48296896,-0.3418717,4
-0.8709371,-1.0594136,0.18236728,1.685322,2.024123,-0.2655051,-0.75874543,-0.2545132,-0.23512487,-0.8130997,-0.48374045,-0.34151143,4
-0.88472855,-1.0576038,0.17999446,1.6833438,2.0241175,-0.2644865,-0.7570046,-0.2545133,-0.23753034,-0.812891,-0.48340875,-0.34386054,4
-0.8854733,-1.055366,0.17977558,1.6851702,2.024116,-0.26478565,-0.75614375,-0.25437388,-0.23304324,-0.813207,-0.4813074,-0.34657183,4
-0.87737614,-1.0528555,0.17933317,1.6861945,2.0241203,-0.26464605,-0.7559997,-0.25423893,-0.22878173,-0.813758,-0.47976157,-0.34737632,4
-0.8857895,-1.0488389,0.18004264,1.6853399,2.0241199,-0.26434442,-0.75672656,-0.25438908,-0.22989643,-0.81428695,-0.47931376,-0.34890747,4
-0.86998755,-1.0459609,0.18066718,1.6855323,2.0241184,-0.264238,-0.75674075,-0.25434703,-0.23596786,-0.81439584,-0.47736585,-0.34651607,4
-0.8525736,-1.0441338,0.18047601,1.6840878,2.0241182,-0.2637279,-0.7566545,-0.2545923,-0.23774846,-0.81441295,-0.47642058,-0.34230545,4
-0.8441572,-1.0421526,0.18018205,1.6853065,2.0241182,-0.2626403,-0.75651765,-0.2545131,-0.23364575,-0.8141375,-0.4812504,-0.3408674,4
-0.8467569,-1.0406659,0.18068643,1.6861438,2.0241196,-0.26400954,-0.75624055,-0.25461915,-0.2292365,-0.814085,-0.47639984,-0.33935964,4
-0.8415123,-1.039735,0.18056014,1.6854763,2.024119,-0.26410997,-0.7565672,-0.25445125,-0.23033005,-0.8138029,-0.4720146,-0.34147412,4
-0.82658666,-1.0393368,0.18043445,1.686478,2.0241182,-0.26439157,-0.75629336,-0.2543432,-0.23633637,-0.81362236,-0.46883956,-0.34445795,4
-0.8204598,-1.0391523,0.18075849,1.684062,2.0241175,-0.264323,-0.7568225,-0.25473127,-0.23731317,-0.8133869,-0.4706124,-0.34677964,4
-0.8175931,-1.0392889,0.18085183,1.6845667,2.024118,-0.26442167,-0.75688255,-0.2546392,-0.23263389,-0.813069,-0.46864557,-0.3456525,4
-0.8201085,-1.0397228,0.18021874,1.6843638,2.0241199,-0.26373976,-0.75703734,-0.25455436,-0.2284274,-0.8135139,-0.4663704,-0.34590966,4
-0.83409363,-1.0410417,0.18091594,1.6836292,2.0241208,-0.26406983,-0.7573422,-0.25475174,-0.22991107,-0.81348693,-0.4630991,-0.3459837,4
-0.85274523,-1.045179,0.18054624,1.6853037,2.0241182,-0.26393595,-0.75674736,-0.2544333,-0.23318979,-0.8136511,-0.46287045,-0.34515557,4
-0.8645864,-1.0488827,0.17986257,1.6841741,2.0241244,-0.26440403,-0.757027,-0.25437313,-0.23101111,-0.81391174,-0.46732908,-0.34529656,4
-0.8766243,-1.0518054,0.17869654,1.685981,2.0241168,-0.26363036,-0.75581867,-0.25412443,-0.22688942,-0.8137871,-0.47429904,-0.34363487,4
-0.8888037,-1.0536307,0.17934832,1.6865003,2.0241187,-0.263908,-0.7555339,-0.2542903,-0.22810741,-0.8133816,-0.47815412,-0.34394985,4
-0.89397705,-1.0553418,0.18017483,1.6866806,2.0241163,-0.26511174,-0.7557339,-0.25423267,-0.23303604,-0.8134503,-0.47864428,-0.34557104,4
-0.9037766,-1.0539806,0.17980006,1.6879723,2.024119,-0.2650264,-0.75505453,-0.25392798,-0.23289743,-0.81379163,-0.48385316,-0.34548405,4
